hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
2929,123,0,Gradient Grove,0.7079,-0.0003,0.0001,-0.0693,0.0446,0.0826,0.2114
2929,123,0,GANopolis,0.7124,-0.0043,-0.0039,-0.1258,0.0227,0.1281,0.2572
2929,123,0,Sparseville,0.6721,-0.0019,-0.0016,-0.1917,0.0223,0.1936,0.3769
2929,123,0,ReLU Ridge,0.7029,0.0022,0.002,-0.0437,-0.0392,0.0593,0.1862
2929,123,0,Offshore A,0.6748,-0.0003,-0.0006,-0.118,-0.167,0.2053,0.4118
2929,123,0,Bayes Bay,0.6965,-0.0029,-0.0025,-0.113,-0.022,0.1153,0.2462
2929,123,0,Tensorburg,0.6949,-0.0032,-0.0029,-0.0923,0.0253,0.0964,0.224
2929,123,0,Offshore B,0.7059,0.0011,0.001,-0.035,0.059,0.078,0.2038
2930,123,1,GANopolis,0.7206,-0.0027,-0.0023,-0.1299,0.0121,0.1311,0.2662
2930,123,1,Offshore A,0.7024,0.0021,0.0021,-0.0348,-0.0952,0.1016,0.229
2930,123,1,Bayes Bay,0.6916,-0.0027,-0.0024,-0.1239,0.0238,0.1266,0.2667
2930,123,1,Tensorburg,0.6854,-0.0018,-0.0019,-0.1456,-0.0015,0.1458,0.2933
2930,123,1,Offshore B,0.6968,0.0016,0.0014,-0.1404,0.0337,0.1454,0.2976
2930,123,1,ReLU Ridge,0.7124,-0.0002,-0.0005,-0.0217,-0.0452,0.0509,0.178
2930,123,1,Gradient Grove,0.7095,-0.002,-0.0019,-0.0507,0.0219,0.0563,0.1853
2930,123,1,Sparseville,0.6871,-0.0042,-0.004,-0.1462,0.0047,0.1465,0.3008
2931,123,2,Bayes Bay,0.7508,-0.0028,-0.0025,-0.1184,0.0524,0.1297,0.2708
2931,123,2,Sparseville,0.7609,-0.0038,-0.0041,-0.1481,-0.0235,0.15,0.3045
2931,123,2,Offshore A,0.7635,0.0049,0.005,-0.0182,0.0056,0.0259,0.1552
2931,123,2,Offshore B,0.765,0.0012,0.0011,-0.1872,-0.016,0.188,0.3658
2931,123,2,ReLU Ridge,0.7647,-0.0017,-0.002,-0.0224,-0.0155,0.0307,0.1586
2931,123,2,Gradient Grove,0.763,-0.0006,-0.0006,-0.0567,-0.027,0.0639,0.1869
2931,123,2,GANopolis,0.7711,0.0005,0.0009,-0.1327,-0.0102,0.1336,0.2722
2931,123,2,Tensorburg,0.7421,-0.0018,-0.002,-0.1815,-0.0155,0.1822,0.3673
2932,123,3,GANopolis,0.8957,0.0014,0.0018,-0.1174,-0.0188,0.1191,0.2592
2932,123,3,Offshore A,0.8774,0.0036,0.0034,-0.0415,0.0563,0.0703,0.193
2932,123,3,Gradient Grove,0.8851,0.0028,0.0027,-0.0699,-0.0571,0.0905,0.2176
