hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
3625,152,0,Offshore B,0.6504,-0.0027,-0.0024,-0.1214,0.0834,0.1485,0.3045
3625,152,0,ReLU Ridge,0.6661,-0.0005,-0.0013,-0.0468,0.0852,0.0975,0.2296
3625,152,0,Tensorburg,0.6634,0.0009,-0.0004,-0.1632,-0.0576,0.1732,0.3317
3625,152,0,Offshore A,0.661,0.0013,0.0014,-0.0464,-0.0338,0.0577,0.1842
3625,152,0,Sparseville,0.6075,-0.0007,-0.0008,0.073,-0.1176,0.139,0.2796
3625,152,0,GANopolis,0.6564,-0.0029,-0.0028,-0.1665,0.0622,0.178,0.34
3625,152,0,Bayes Bay,0.5911,-0.0009,-0.0019,-0.0053,0.1451,0.2084,0.4476
3625,152,0,Gradient Grove,0.67,-0.0015,-0.0009,-0.0635,0.0185,0.0665,0.1925
3626,152,1,GANopolis,0.6439,0.0008,0.0011,-0.1493,0.0457,0.1564,0.3093
3626,152,1,Sparseville,0.5666,-0.0007,-0.0013,0.1263,-0.1664,0.2094,0.4188
3626,152,1,Tensorburg,0.6468,-0.0028,-0.003,-0.1704,-0.0905,0.1932,0.3787
3626,152,1,Bayes Bay,0.6189,-0.0034,-0.0038,-0.1786,-0.0249,0.1819,0.3696
3626,152,1,Offshore B,0.623,-0.0038,-0.004,-0.0821,0.1204,0.146,0.288
3626,152,1,Offshore A,0.6307,0.0015,0.0016,-0.0549,-0.0519,0.0758,0.2031
3626,152,1,Gradient Grove,0.6325,-0.0015,-0.001,-0.046,0.0438,0.0643,0.1878
3626,152,1,ReLU Ridge,0.641,0.0014,0.0008,-0.0739,0.0633,0.0981,0.2309
3627,152,2,Gradient Grove,0.6348,-0.0028,-0.0026,-0.0438,0.0658,0.0794,0.2065
3627,152,2,Offshore B,0.6244,-0.0048,-0.0052,-0.0957,0.1482,0.1772,0.3299
3627,152,2,Tensorburg,0.6723,-0.0037,-0.0033,-0.123,-0.0201,0.1292,0.276
3627,152,2,GANopolis,0.6512,0.0035,0.0039,-0.1275,0.0231,0.1304,0.2816
3627,152,2,Sparseville,0.5108,-0.0002,-0.0013,0.2347,-0.2984,0.3828,1.3117
