hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
5281,221,0,Bayes Bay,0.3307,0.0042,0.0045,-0.0685,-0.0545,0.0996,0.2267
5281,221,0,Gradient Grove,0.3349,-0.0003,-0.0008,-0.2413,-0.043,0.2471,0.5128
5281,221,0,Offshore A,0.3464,0.0016,0.0017,-0.2689,0.0683,0.2789,0.6282
5281,221,0,GANopolis,0.3327,0.0025,0.002,-0.0853,0.0397,0.1113,0.2481
5281,221,0,ReLU Ridge,0.3399,-0.0005,-0.0006,-0.076,0.0294,0.0894,0.2193
5281,221,0,Offshore B,0.3426,-0.0024,-0.0025,-0.058,-0.0739,0.0966,0.2308
5281,221,0,Sparseville,0.3138,0.0037,0.0037,0.1095,0.0065,0.151,0.3163
5281,221,0,Tensorburg,0.3174,0.0027,0.0025,-0.1243,0.0291,0.1488,0.2932
5282,221,1,Offshore B,0.4211,-0.0028,-0.0026,0.0192,0.0261,0.0419,0.1711
5282,221,1,ReLU Ridge,0.4215,-0.0029,-0.0031,-0.1442,0.1088,0.1813,0.3645
5282,221,1,Bayes Bay,0.4497,0.007,0.0076,-0.0977,-0.0246,0.1025,0.2374
5282,221,1,Sparseville,0.3538,0.0032,0.0035,-0.0303,0.2225,0.2262,0.4455
5282,221,1,Gradient Grove,0.4138,-0.0015,-0.0019,-0.2285,-0.0245,0.2382,0.487
5282,221,1,Offshore A,0.4375,0.0012,0.0016,-0.233,0.087,0.2491,0.4908
5282,221,1,GANopolis,0.3364,0.0026,0.002,-0.3871,-0.2013,0.5099,2.8199
5282,221,1,Tensorburg,0.4293,0.0039,0.0036,-0.1713,0.0958,0.1968,0.4084
5283,221,2,Offshore A,0.569,0.002,0.0032,-0.1334,0.0478,0.142,0.3024
5283,221,2,Offshore B,0.551,-0.0022,-0.002,-0.0534,0.0532,0.0891,0.2195
5283,221,2,ReLU Ridge,0.5536,-0.0019,-0.0022,-0.1535,0.1382,0.2083,0.4156
5283,221,2,GANopolis,0.4564,0.0024,0.0018,-0.282,-0.1549,0.4394,2.1962
5283,221,2,Sparseville,0.515,0.0044,0.0047,-0.0191,0.1949,0.2089,0.4438
5283,221,2,Tensorburg,0.5775,0.002,0.0015,-0.1436,0.0839,0.1671,0.3276
5283,221,2,Bayes Bay,0.5851,0.0058,0.0065,-0.1171,-0.0298,0.1222,0.2524
5283,221,2,Gradient Grove,0.5342,0.0011,0.0009,-0.1858,-0.1062,0.2154,0.4609
5284,221,3,Gradient Grove,0.7003,0.002,0.002,-0.206,-0.0613,0.2152,0.4134
5284,221,3,Offshore A,0.7351,0.0024,0.0044,-0.1017,0.0108,0.1026,0.2323
5284,221,3,Bayes Bay,0.7184,0.003,0.0035,-0.0978,-0.0065,0.0983,0.2311
5284,221,3,GANopolis,0.6611,0.0003,-0.0006,-0.4306,0.1231,0.4825,5.7552
5284,221,3,ReLU Ridge,0.702,0.0037,0.0031,-0.1778,0.0812,0.1976,0.3776
5284,221,3,Tensorburg,0.6928,-0.0016,-0.0021,-0.16,0.09,0.1842,0.3664
5284,221,3,Offshore B,0.6572,-0.0018,-0.0015,-0.0378,0.1262,0.1342,0.2811
5284,221,3,Sparseville,0.6763,0.0049,0.0046,-0.1385,0.102,0.173,0.3455
5285,221,4,GANopolis,0.8332,-0.0025,-0.0041,-0.195,-0.0593,0.2098,0.412
5285,221,4,Sparseville,0.8263,0.0029,0.0021,-0.0901,0.1405,0.1675,0.3342
5285,221,4,Gradient Grove,0.8106,0.0004,0.0007,-0.1584,-0.0398,0.1635,0.3256
5285,221,4,Offshore B,0.8036,-0.0021,-0.0019,-0.0937,0.068,0.121,0.2624
5285,221,4,Tensorburg,0.8355,-0.0007,-0.0004,-0.1334,0.0374,0.1393,0.2829
5285,221,4,Bayes Bay,0.8513,0.0005,0.001,-0.082,-0.0071,0.0826,0.215
5285,221,4,Offshore A,0.8302,0.0018,0.004,-0.0724,0.0031,0.0726,0.1985
5285,221,4,ReLU Ridge,0.8042,0.0049,0.005,-0.193,0.0506,0.1997,0.3867
5286,221,5,Bayes Bay,0.9227,-0.0002,0.0004,-0.0985,-0.0047,0.0989,0.2308
5286,221,5,GANopolis,0.939,-0.0034,-0.0056,-0.2094,-0.0191,0.2107,0.4156
5286,221,5,ReLU Ridge,0.9308,0.0044,0.0054,-0.1587,0.0397,0.1638,0.3191
5286,221,5,Gradient Grove,0.9433,0.001,0.0016,-0.1316,-0.0185,0.1331,0.2786
5286,221,5,Offshore A,0.9416,0.0027,0.0052,-0.0538,0.0066,0.0545,0.1796
5286,221,5,Offshore B,0.9187,-0.0027,-0.0025,-0.1163,0.0329,0.1211,0.2561
5286,221,5,Tensorburg,0.9172,0.0015,0.0019,-0.0987,0.023,0.1019,0.2342
5286,221,5,Sparseville,0.8779,-0.001,-0.002,-0.092,0.1047,0.1497,0.287
5287,221,6,Tensorburg,1.0083,0.0008,0.0006,-0.0715,0.0291,0.0779,0.2096
5287,221,6,GANopolis,1.0015,-0.0013,-0.0034,-0.1615,-0.0262,0.1637,0.3283
5287,221,6,Offshore B,0.9818,-0.002,-0.0019,-0.1333,0.0152,0.1345,0.2774
5287,221,6,Bayes Bay,1.0272,0.0009,0.0017,-0.0904,-0.0101,0.0912,0.2195
5287,221,6,Offshore A,0.9878,0.0053,0.0076,-0.0336,-0.0033,0.0339,0.1609
5287,221,6,Sparseville,0.9931,-0.0046,-0.0053,-0.2167,0.0842,0.2341,0.4671
5287,221,6,ReLU Ridge,0.9861,0.0031,0.0046,-0.1426,0.0298,0.1458,0.2952
5287,221,6,Gradient Grove,0.9938,0.0033,0.004,-0.0997,-0.0031,0.0998,0.2264
5288,221,7,GANopolis,1.0755,0.0007,-0.0006,-0.1569,-0.0302,0.1599,0.3152
5288,221,7,Tensorburg,1.0631,-0.0027,-0.0033,-0.0405,0.0348,0.0539,0.1813
5288,221,7,ReLU Ridge,1.0854,0.0013,0.0028,-0.1055,0.0184,0.1072,0.2325
5288,221,7,Gradient Grove,1.0814,0.0035,0.0043,-0.0806,0.0034,0.0807,0.2055
5288,221,7,Bayes Bay,1.067,0.0013,0.0026,-0.0857,-0.0285,0.0906,0.2242
5288,221,7,Offshore B,1.0299,0.0013,0.0013,-0.1408,0.0332,0.1477,0.3024
5288,221,7,Sparseville,1.038,-0.0054,-0.0055,-0.1851,0.0937,0.2078,0.404
5288,221,7,Offshore A,1.0592,0.0073,0.0091,-0.0282,0.0002,0.0285,0.1573
5289,221,8,Gradient Grove,1.106,0.0024,0.0028,-0.0722,0.0146,0.0739,0.198
5289,221,8,Bayes Bay,1.1051,0.0018,0.0029,-0.0993,-0.033,0.1048,0.2314
5289,221,8,Offshore B,1.0642,0.0028,0.0027,-0.1088,-0.0412,0.1166,0.2506
5289,221,8,Sparseville,1.1049,-0.006,-0.0058,-0.1409,0.0686,0.157,0.31
5289,221,8,GANopolis,1.0951,0.0003,-0.0006,-0.1843,-0.0222,0.1857,0.3692
5289,221,8,ReLU Ridge,1.1146,0.0022,0.0032,-0.0832,0.0103,0.0839,0.2112
5289,221,8,Offshore A,1.0751,0.0059,0.007,-0.0033,-0.0059,0.0095,0.1421
5289,221,8,Tensorburg,1.1043,-0.005,-0.0059,-0.0779,0.0442,0.0898,0.2216
5290,221,9,Sparseville,1.1287,-0.0063,-0.0061,-0.1131,0.0211,0.1154,0.2487
5290,221,9,Tensorburg,1.1313,-0.004,-0.0048,-0.0937,0.0535,0.1081,0.2419
5290,221,9,Gradient Grove,1.1065,0.0005,0.001,-0.0664,0.0274,0.072,0.1993
5290,221,9,Offshore B,1.0932,0.0009,0.0008,-0.1711,-0.0574,0.1808,0.3484
5290,221,9,Offshore A,1.0855,0.0033,0.0039,0.0042,-0.0381,0.0386,0.1678
5290,221,9,Bayes Bay,1.1305,0.0039,0.0048,-0.0824,-0.0351,0.0897,0.2121
5290,221,9,ReLU Ridge,1.1315,0.0043,0.0051,-0.0687,0.0053,0.069,0.1981
5290,221,9,GANopolis,1.1184,0.0001,-0.0005,-0.1724,-0.0185,0.1734,0.335
5291,221,10,ReLU Ridge,1.1058,0.0052,0.0054,-0.0413,0.0317,0.0563,0.1828
5291,221,10,Tensorburg,1.1189,-0.0014,-0.0021,-0.1383,0.0519,0.1482,0.287
5291,221,10,Gradient Grove,1.1017,0.0001,0.0004,-0.0494,0.0004,0.0513,0.1799
5291,221,10,GANopolis,1.1139,-0.0003,-0.0005,-0.1448,-0.013,0.1454,0.2853
5291,221,10,Offshore A,1.1029,-0.0011,-0.0013,-0.013,-0.1249,0.1325,0.286
5291,221,10,Offshore B,1.1045,-0.003,-0.0032,-0.1821,-0.0071,0.1829,0.3403
5291,221,10,Sparseville,1.1061,-0.0046,-0.0046,-0.109,0.0086,0.1093,0.2448
5291,221,10,Bayes Bay,1.1066,0.0055,0.0057,-0.0985,-0.045,0.1084,0.2378
5292,221,11,Sparseville,1.0372,-0.0009,-0.0009,-0.1251,0.0003,0.1251,0.2623
5292,221,11,Offshore B,1.067,-0.0046,-0.0048,-0.1438,0.0299,0.1474,0.3076
5292,221,11,Offshore A,0.9274,-0.0055,-0.006,-0.0453,-0.0137,0.1284,0.2759
