hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
4993,209,0,GANopolis,1.1946,0.0004,0.0004,-0.0775,0.0004,0.0775,0.2016
4993,209,0,Gradient Grove,1.2162,0.0006,0.0005,-0.1311,0.0286,0.1342,0.2723
4993,209,0,Sparseville,1.2107,-0.0048,-0.0048,-0.1306,-0.005,0.1308,0.2737
4993,209,0,Offshore B,1.2108,-0.002,-0.0019,-0.1184,-0.0013,0.1186,0.2517
4993,209,0,Offshore A,1.2361,0.0014,0.0014,-0.0615,-0.0234,0.0661,0.1933
4993,209,0,Bayes Bay,1.1884,0.0005,0.0004,-0.0762,0.0011,0.0763,0.206
4993,209,0,Tensorburg,1.1812,0.003,0.0028,-0.0561,-0.0227,0.0617,0.1899
4993,209,0,ReLU Ridge,1.2186,-0.0009,-0.0007,-0.0934,-0.0253,0.0969,0.2267
4994,209,1,Gradient Grove,1.1112,-0.0019,-0.0017,-0.1365,0.026,0.139,0.2758
4994,209,1,Offshore B,1.0966,-0.0026,-0.0028,-0.0993,0.016,0.1008,0.2258
4994,209,1,Bayes Bay,1.0819,0.0019,0.0018,-0.0705,0.0086,0.071,0.1967
4994,209,1,GANopolis,1.0984,-0.003,-0.0033,-0.108,-0.0017,0.108,0.2427
4994,209,1,Tensorburg,1.0857,0.005,0.0044,-0.0451,-0.0403,0.0606,0.1862
4994,209,1,Sparseville,1.1006,-0.0055,-0.0056,-0.1315,-0.0277,0.1346,0.2668
4994,209,1,Offshore A,1.1263,0.0035,0.0041,-0.0642,-0.0093,0.0649,0.185
4994,209,1,ReLU Ridge,1.1231,-0.001,-0.0007,-0.1132,-0.0108,0.1139,0.2533
4995,209,2,ReLU Ridge,0.9825,-0.0025,-0.0023,-0.0894,0.0085,0.0902,0.2183
4995,209,2,Tensorburg,0.9688,0.0062,0.005,-0.0771,-0.0432,0.0886,0.2157
4995,209,2,Sparseville,0.9852,-0.0038,-0.0036,-0.1334,-0.0411,0.1397,0.2791
4995,209,2,Gradient Grove,0.977,-0.0019,-0.0014,-0.1178,0.0245,0.1203,0.2553
4995,209,2,Offshore B,0.9752,-0.0007,-0.001,-0.0954,0.0253,0.0988,0.2234
4995,209,2,Offshore A,0.9796,0.0051,0.0058,-0.0504,-0.0054,0.0507,0.1746
4995,209,2,GANopolis,0.9644,-0.0058,-0.0064,-0.1457,0.0101,0.1461,0.2859
4995,209,2,Bayes Bay,0.964,0.0064,0.0059,-0.0693,0.006,0.0696,0.1972
4996,209,3,Offshore A,0.8593,0.004,0.0044,-0.0383,-0.0081,0.0393,0.1685
4996,209,3,Offshore B,0.8601,0.0006,0.0004,-0.0917,0.0142,0.093,0.2164
4996,209,3,Bayes Bay,0.8504,0.009,0.0075,-0.0818,-0.0013,0.0819,0.2106
4996,209,3,ReLU Ridge,0.8666,-0.0036,-0.0038,-0.0639,0.0326,0.0723,0.1986
4996,209,3,Tensorburg,0.856,0.0065,0.0047,-0.1357,-0.0129,0.1379,0.2907
4996,209,3,Gradient Grove,0.8659,0.0017,0.0022,-0.0886,0.0319,0.0945,0.223
4996,209,3,GANopolis,0.8467,-0.006,-0.0066,-0.1644,0.0334,0.1678,0.346
4996,209,3,Sparseville,0.8678,-0.0019,-0.0013,-0.0942,-0.0384,0.1018,0.2355
4997,209,4,ReLU Ridge,0.7686,-0.0031,-0.0039,-0.0586,0.0537,0.0799,0.2064
4997,209,4,Tensorburg,0.7545,0.0055,0.0034,-0.2081,-0.002,0.2085,0.3906
4997,209,4,Gradient Grove,0.766,0.0036,0.0039,-0.0685,0.0516,0.0862,0.2198
4997,209,4,Offshore A,0.7543,0.0023,0.0022,-0.0227,-0.0287,0.0377,0.1658
4997,209,4,Offshore B,0.7732,-0.001,-0.0009,-0.0701,0.0023,0.0704,0.1949
4997,209,4,Bayes Bay,0.7575,0.0071,0.005,-0.0846,0.0058,0.0851,0.2136
4997,209,4,Sparseville,0.772,-0.0008,0.0,-0.0575,-0.0392,0.0702,0.1977
4997,209,4,GANopolis,0.7452,-0.0034,-0.0038,-0.1889,0.0574,0.1975,0.3769
4998,209,5,ReLU Ridge,0.6954,-0.0014,-0.0024,-0.0704,0.0502,0.0868,0.2193
4998,209,5,Offshore B,0.7009,-0.0042,-0.0038,-0.0454,0.0285,0.0542,0.1801
4998,209,5,Offshore A,0.6825,0.0015,0.001,-0.0278,-0.0917,0.0959,0.2252
4998,209,5,GANopolis,0.6735,-0.001,-0.0013,-0.1895,0.0718,0.2029,0.4161
4998,209,5,Bayes Bay,0.6719,0.0043,0.0026,-0.0199,0.058,0.0689,0.1933
4998,209,5,Sparseville,0.6824,0.0018,0.0024,-0.0036,-0.0534,0.0562,0.1841
4998,209,5,Tensorburg,0.673,0.0027,0.0006,-0.2217,-0.0452,0.2265,0.4732
4998,209,5,Gradient Grove,0.6905,0.0018,0.002,-0.0734,0.073,0.1039,0.2316
4999,209,6,Sparseville,0.5943,0.0041,0.0042,0.068,-0.0627,0.0941,0.229
4999,209,6,GANopolis,0.6301,0.0014,0.0013,-0.1875,0.0565,0.196,0.3652
4999,209,6,Tensorburg,0.6242,-0.0012,-0.0027,-0.227,-0.0666,0.2367,0.4833
4999,209,6,Bayes Bay,0.6107,0.0035,0.0026,0.0284,0.1023,0.1064,0.2407
