hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
4513,189,0,ReLU Ridge,1.2301,-0.0006,-0.0012,-0.1257,0.0475,0.1351,0.5273
4513,189,0,GANopolis,1.2339,-0.0011,-0.0017,-0.1032,-0.0021,0.1038,0.3846
4513,189,0,Tensorburg,1.2381,-0.0041,-0.0047,-0.1368,0.0196,0.1385,0.5453
4513,189,0,Offshore A,1.2371,0.0021,0.004,-0.1107,0.0124,0.1114,0.4155
4513,189,0,Sparseville,1.23,-0.0011,-0.0007,-0.0987,-0.0086,0.0991,0.3663
4513,189,0,Offshore B,1.2192,-0.0016,-0.001,-0.0833,0.0286,0.0882,0.3282
4513,189,0,Gradient Grove,1.2205,-0.0028,-0.0033,-0.1564,-0.0343,0.1602,0.6757
4513,189,0,Bayes Bay,1.2439,0.0047,0.0067,-0.1175,-0.0019,0.1175,0.44
4514,189,1,Gradient Grove,1.2561,-0.0009,-0.0005,-0.1452,-0.0241,0.1472,0.5996
4514,189,1,Tensorburg,1.2582,-0.0037,-0.0036,-0.1377,0.003,0.1377,0.5424
4514,189,1,Sparseville,1.2491,-0.0013,-0.0016,-0.1146,0.0219,0.1173,0.4406
4514,189,1,Offshore A,1.2695,0.0033,0.0052,-0.0926,0.0089,0.093,0.345
4514,189,1,Bayes Bay,1.2646,0.0044,0.0061,-0.1023,-0.0006,0.1023,0.3785
4514,189,1,ReLU Ridge,1.2561,0.0023,0.0021,-0.1401,0.0156,0.1411,0.5603
4514,189,1,Offshore B,1.2495,0.0005,0.0009,-0.0945,0.0354,0.101,0.3731
4514,189,1,GANopolis,1.2581,-0.003,-0.0039,-0.0884,0.0415,0.0983,0.3634
4515,189,2,ReLU Ridge,1.2706,0.0048,0.0051,-0.1388,0.0108,0.1392,0.5474
4515,189,2,Offshore A,1.2785,0.0061,0.008,-0.0749,0.0075,0.0753,0.2891
4515,189,2,Gradient Grove,1.2748,0.0032,0.0038,-0.1279,-0.0133,0.1286,0.494
4515,189,2,GANopolis,1.2702,-0.0044,-0.0053,-0.0946,-0.0038,0.0985,0.3657
4515,189,2,Offshore B,1.2642,0.0004,0.0004,-0.1183,0.0404,0.1252,0.4796
4515,189,2,Tensorburg,1.2808,-0.0004,0.0005,-0.1173,0.0056,0.1175,0.4426
4515,189,2,Sparseville,1.2684,-0.0039,-0.0045,-0.1415,0.0511,0.1506,0.6146
4515,189,2,Bayes Bay,1.2833,0.005,0.0062,-0.1024,-0.0013,0.1025,0.3784
4516,189,3,Bayes Bay,1.2834,0.0049,0.0053,-0.0957,-0.0071,0.096,0.3555
4516,189,3,GANopolis,1.282,-0.002,-0.0026,-0.1121,-0.0494,0.1229,0.4657
4516,189,3,ReLU Ridge,1.2759,0.0036,0.0042,-0.1208,0.0136,0.1217,0.4655
4516,189,3,Gradient Grove,1.2771,0.0037,0.0045,-0.0956,-0.0117,0.0963,0.356
4516,189,3,Offshore B,1.2649,0.0005,0.0003,-0.17,0.0405,0.1748,0.7969
4516,189,3,Sparseville,1.27,-0.0039,-0.0041,-0.1616,0.0406,0.1668,0.7287
4516,189,3,Tensorburg,1.2857,0.0013,0.0019,-0.0908,0.0047,0.0909,0.3369
4516,189,3,Offshore A,1.2728,0.008,0.0092,-0.0592,0.0118,0.0604,0.2484
4517,189,4,Tensorburg,1.2566,0.0012,0.0015,-0.0812,-0.0096,0.0821,0.3082
4517,189,4,Sparseville,1.2532,-0.0002,-0.0,-0.1424,0.0162,0.1434,0.5726
4517,189,4,Offshore A,1.2319,0.0072,0.0076,-0.0573,0.026,0.063,0.2547
4517,189,4,Offshore B,1.2389,0.0016,0.0014,-0.1988,0.0395,0.2028,1.0513
4517,189,4,Bayes Bay,1.2484,0.0042,0.0041,-0.0979,-0.0164,0.0993,0.367
4517,189,4,Gradient Grove,1.2386,0.0019,0.0023,-0.0947,-0.0134,0.0957,0.3536
4517,189,4,GANopolis,1.2592,0.0004,-0.0,-0.1099,-0.0222,0.1126,0.4197
4517,189,4,ReLU Ridge,1.2337,0.0044,0.0045,-0.0799,0.0141,0.0812,0.307
4518,189,5,Gradient Grove,1.1592,0.0009,0.0011,-0.1092,-0.02,0.1111,0.4177
4518,189,5,Sparseville,1.1788,0.0013,0.0016,-0.1176,-0.0033,0.1178,0.4416
4518,189,5,Offshore B,1.1677,0.0005,0.0001,-0.2046,0.035,0.2077,1.1045
4518,189,5,GANopolis,1.1699,-0.0004,-0.0006,-0.0772,0.0033,0.0774,0.2967
4518,189,5,Tensorburg,1.1643,-0.0001,0.0002,-0.0755,-0.0398,0.0859,0.3206
4518,189,5,Offshore A,1.1597,0.0047,0.0047,-0.1031,0.0271,0.107,0.4
4518,189,5,Bayes Bay,1.1557,0.0029,0.0026,-0.0904,-0.0005,0.0907,0.3368
4518,189,5,ReLU Ridge,1.1484,0.0033,0.0027,-0.0709,0.0032,0.0711,0.276
4519,189,6,Bayes Bay,1.0334,0.0052,0.0046,-0.0825,0.0226,0.0857,0.3199
4519,189,6,Tensorburg,1.0329,-0.0001,0.0005,-0.074,-0.0528,0.0911,0.3376
4519,189,6,Sparseville,1.0423,0.0025,0.0026,-0.1083,-0.0152,0.1095,0.4078
4519,189,6,ReLU Ridge,1.035,0.0024,0.0015,-0.0932,-0.0051,0.0933,0.3467
4519,189,6,Offshore A,1.0379,0.002,0.0018,-0.1541,0.0159,0.155,0.6444
4519,189,6,GANopolis,1.0337,-0.004,-0.004,-0.0516,0.0075,0.0522,0.2285
4519,189,6,Offshore B,1.0322,-0.0018,-0.0021,-0.2195,0.012,0.2201,1.2535
4519,189,6,Gradient Grove,1.0286,-0.0011,-0.0012,-0.1371,-0.0288,0.1402,0.5543
4520,189,7,ReLU Ridge,0.8911,0.0036,0.0026,-0.111,-0.0125,0.1118,0.4181
4520,189,7,Bayes Bay,0.8954,0.0061,0.0052,-0.0791,0.0419,0.0899,0.333
4520,189,7,Offshore B,0.8966,-0.0018,-0.0019,-0.2073,-0.04,0.2119,1.1496
4520,189,7,Offshore A,0.8913,0.0002,0.0002,-0.1802,0.0081,0.1804,0.8304
4520,189,7,Tensorburg,0.8902,0.0017,0.0022,-0.0556,-0.0604,0.0828,0.3102
4520,189,7,Gradient Grove,0.881,-0.002,-0.0021,-0.1625,-0.0358,0.1665,0.7199
4520,189,7,Sparseville,0.8999,0.0048,0.0047,-0.1218,-0.0262,0.1247,0.4719
4520,189,7,GANopolis,0.8839,-0.0052,-0.0052,-0.0344,0.0026,0.0345,0.1912
4521,189,8,Sparseville,0.773,0.0034,0.0034,-0.1212,-0.045,0.1299,0.4993
4521,189,8,Tensorburg,0.7502,0.0015,0.0017,-0.0198,-0.0698,0.0734,0.2822
4521,189,8,GANopolis,0.7537,0.0045,0.0044,-0.0436,-0.0012,0.0437,0.2119
4521,189,8,Bayes Bay,0.7613,0.0029,0.0021,-0.0715,0.0503,0.0876,0.3254
4521,189,8,Gradient Grove,0.7595,0.0001,0.0,-0.1796,-0.0238,0.1816,0.8487
4521,189,8,Offshore A,0.7773,-0.0015,-0.001,-0.1736,0.0051,0.1737,0.7899
4521,189,8,ReLU Ridge,0.7591,0.0035,0.0028,-0.1346,-0.0167,0.1357,0.5283
4521,189,8,Offshore B,0.7914,-0.0002,-0.0,-0.1537,-0.071,0.1699,0.7532
4522,189,9,Offshore B,0.6944,0.0005,0.0009,-0.0898,-0.076,0.1182,0.4442
4522,189,9,Sparseville,0.6773,0.0007,0.0003,-0.1252,-0.0858,0.1522,0.6273
4522,189,9,Gradient Grove,0.6611,0.0014,0.0011,-0.1853,0.0296,0.1887,0.9046
4522,189,9,Offshore A,0.6862,-0.0024,-0.0011,-0.1417,0.0121,0.1422,0.5725
4522,189,9,ReLU Ridge,0.65,0.0008,0.0007,-0.1832,-0.0191,0.1843,0.8671
4522,189,9,GANopolis,0.6631,0.0055,0.0048,-0.1084,-0.0163,0.11,0.4251
4522,189,9,Tensorburg,0.6507,-0.0007,-0.0009,0.0051,-0.0795,0.0798,0.3025
4522,189,9,Bayes Bay,0.6593,-0.0004,-0.001,-0.0704,0.0482,0.0854,0.3187
4523,189,10,Bayes Bay,0.5743,0.0006,0.0001,-0.0557,0.0397,0.0685,0.2709
4523,189,10,ReLU Ridge,0.5885,0.0002,0.0008,-0.1841,-0.0025,0.1844,0.8643
4523,189,10,Gradient Grove,0.5906,-0.0001,-0.0005,-0.222,0.0808,0.2364,1.4759
4523,189,10,Tensorburg,0.5941,-0.0031,-0.0036,-0.0591,-0.0878,0.1158,0.4574
4523,189,10,Offshore A,0.6229,-0.0023,-0.0004,-0.1025,0.0168,0.1039,0.3856
4523,189,10,Sparseville,0.5992,-0.0018,-0.0022,-0.1661,-0.113,0.2018,1.0421
4523,189,10,Offshore B,0.6188,-0.0006,-0.0005,-0.0536,-0.1142,0.1284,0.5205
4523,189,10,GANopolis,0.5724,0.0032,0.0023,-0.2375,-0.0824,0.2517,1.8298
4524,189,11,Offshore A,0.5752,-0.0015,0.0006,-0.0769,0.0138,0.0781,0.2979
4524,189,11,GANopolis,0.491,0.002,0.001,-0.3784,-0.0702,0.3851,6.8898
4524,189,11,Bayes Bay,0.519,0.0036,0.0029,0.0155,0.0003,0.033,0.192
4524,189,11,Offshore B,0.4485,-0.0022,-0.0025,-0.0407,-0.1029,0.291,3.9849
4524,189,11,Sparseville,0.5657,-0.0007,-0.0008,-0.1721,-0.0988,0.1989,1.0061
4524,189,11,Gradient Grove,0.5375,0.0001,-0.0003,-0.2422,0.0757,0.254,1.7791
4524,189,11,ReLU Ridge,0.5582,0.0014,0.0024,-0.1427,0.049,0.153,0.6323
4524,189,11,Tensorburg,0.4724,-0.0019,-0.0027,-0.43,0.0031,0.4351,20.5697
4525,189,12,Tensorburg,0.3905,-0.0002,-0.0015,-0.393,-0.0515,0.3988,9.819
4525,189,12,Offshore A,0.5359,-0.0006,0.001,-0.0423,0.01,0.0436,0.2103
4525,189,12,Bayes Bay,0.5222,0.0066,0.0053,-0.0199,0.0284,0.0729,0.2859
4525,189,12,Sparseville,0.54,0.001,0.0013,-0.1533,-0.0972,0.1819,0.8468
4525,189,12,GANopolis,0.4797,0.0008,0.0001,-0.4121,-0.0254,0.4135,9.7791
4525,189,12,Offshore B,0.5178,-0.0027,-0.0036,0.0514,0.0416,0.0748,0.2999
4525,189,12,ReLU Ridge,0.5307,-0.0001,0.0009,-0.1022,0.0793,0.1307,0.5068
4525,189,12,Gradient Grove,0.5226,0.0023,0.0022,-0.1904,0.0209,0.193,0.9714
4526,189,13,ReLU Ridge,0.5126,-0.0011,-0.0004,-0.0662,0.0785,0.1035,0.383
4526,189,13,Sparseville,0.55,0.001,0.0016,-0.101,-0.0807,0.1316,0.5159
4526,189,13,GANopolis,0.4978,-0.0003,-0.0007,-0.2423,-0.0224,0.2497,1.8016
4526,189,13,Tensorburg,0.2839,-0.0,-0.0024,-0.3147,-0.3451,0.4964,35.5012
4526,189,13,Gradient Grove,0.5186,0.0028,0.0029,-0.175,-0.0175,0.1762,0.7986
4526,189,13,Bayes Bay,0.5345,0.0062,0.0044,-0.0094,0.0645,0.089,0.36
4526,189,13,Offshore B,0.5143,-0.0025,-0.0035,-0.0134,0.1583,0.1596,0.7591
4526,189,13,Offshore A,0.5154,-0.0004,0.0005,-0.022,-0.0126,0.0275,0.1788
4527,189,14,Offshore A,0.5087,-0.001,-0.0008,-0.0186,-0.0467,0.0521,0.2319
4527,189,14,ReLU Ridge,0.5133,0.0014,0.0016,-0.049,0.1089,0.1205,0.4553
4527,189,14,Sparseville,0.5493,-0.0004,0.0001,-0.0371,-0.066,0.0801,0.3098
4527,189,14,Gradient Grove,0.5265,0.0011,0.0012,-0.1767,-0.0196,0.1779,0.8221
4527,189,14,Bayes Bay,0.3929,0.0011,-0.0006,0.1958,0.2566,0.3311,7.8227
4527,189,14,GANopolis,0.4778,0.001,0.0008,-0.3228,-0.0392,0.3269,3.7878
4527,189,14,Tensorburg,0.2385,0.0029,0.0009,-0.3486,-0.1437,0.3865,9.4386
4527,189,14,Offshore B,0.5223,-0.002,-0.0027,-0.0191,0.158,0.1652,0.7376
4528,189,15,ReLU Ridge,0.4988,0.0037,0.0036,-0.0737,0.1078,0.134,0.521
4528,189,15,Tensorburg,0.2258,0.0055,0.004,-0.3322,0.1471,0.3803,10.9301
4528,189,15,Offshore B,0.5577,-0.0003,-0.0006,0.0087,-0.0137,0.1132,0.4553
4528,189,15,Offshore A,0.4924,-0.0025,-0.0025,-0.0288,-0.1021,0.108,0.4245
4528,189,15,Gradient Grove,0.5081,0.0007,0.0008,-0.1513,-0.0049,0.1518,0.6313
4528,189,15,Sparseville,0.5157,-0.0002,0.0001,0.0086,-0.0948,0.0961,0.3628
4528,189,15,Bayes Bay,0.3652,-0.002,-0.0031,0.2277,0.022,0.2428,1.8401
4528,189,15,GANopolis,0.4847,0.0023,0.0022,-0.3185,-0.0154,0.3191,3.6089
4529,189,16,ReLU Ridge,0.5189,0.0017,0.0014,-0.1492,0.017,0.1534,0.6486
4529,189,16,Offshore A,0.5031,-0.0013,-0.0013,-0.0769,-0.0749,0.1089,0.4073
4529,189,16,Offshore B,0.492,-0.0009,-0.0009,-0.1219,-0.0227,0.1425,0.596
