hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
4993,209,0,GANopolis,1.1946,0.0004,0.0004,-0.076,0.0005,0.076,0.2912
4993,209,0,Gradient Grove,1.2162,0.0006,0.0005,-0.1395,0.0276,0.1422,0.566
4993,209,0,Sparseville,1.2107,-0.0048,-0.0048,-0.1254,-0.0051,0.1255,0.4803
4993,209,0,Offshore B,1.2108,-0.002,-0.0019,-0.1217,-0.0014,0.1218,0.4674
4993,209,0,Offshore A,1.2361,0.0014,0.0014,-0.0622,-0.0253,0.0676,0.2664
4993,209,0,Bayes Bay,1.1884,0.0005,0.0004,-0.0801,0.0012,0.0801,0.3027
4993,209,0,Tensorburg,1.1812,0.003,0.0028,-0.0578,-0.0224,0.0631,0.2562
4993,209,0,ReLU Ridge,1.2186,-0.0009,-0.0007,-0.0918,-0.0246,0.0952,0.3532
4994,209,1,Gradient Grove,1.1112,-0.0019,-0.0017,-0.132,0.0265,0.1347,0.5275
4994,209,1,Offshore B,1.0966,-0.0026,-0.0028,-0.0955,0.0159,0.097,0.3587
4994,209,1,Bayes Bay,1.0819,0.0019,0.0018,-0.0686,0.0085,0.0691,0.2706
4994,209,1,GANopolis,1.0984,-0.003,-0.0033,-0.1139,-0.0017,0.1139,0.4264
4994,209,1,Tensorburg,1.0857,0.005,0.0044,-0.0487,-0.0398,0.063,0.2548
4994,209,1,Sparseville,1.1006,-0.0055,-0.0056,-0.13,-0.0289,0.1335,0.5194
4994,209,1,Offshore A,1.1263,0.0035,0.0041,-0.063,-0.0092,0.0637,0.2563
4994,209,1,ReLU Ridge,1.1231,-0.001,-0.0007,-0.1128,-0.0105,0.1135,0.4226
4995,209,2,ReLU Ridge,0.9825,-0.0025,-0.0023,-0.0904,0.0085,0.0911,0.3392
4995,209,2,Tensorburg,0.9688,0.0062,0.005,-0.0796,-0.0414,0.09,0.3351
4995,209,2,Sparseville,0.9852,-0.0038,-0.0036,-0.1253,-0.0392,0.1314,0.5064
4995,209,2,Gradient Grove,0.977,-0.0019,-0.0014,-0.1158,0.0257,0.1187,0.448
4995,209,2,Offshore B,0.9752,-0.0007,-0.001,-0.1026,0.0261,0.1059,0.3919
4995,209,2,Offshore A,0.9796,0.0051,0.0058,-0.0529,-0.0056,0.0532,0.2308
4995,209,2,GANopolis,0.9644,-0.0058,-0.0064,-0.1417,0.0099,0.1421,0.5658
4995,209,2,Bayes Bay,0.964,0.0064,0.0059,-0.0695,0.0058,0.0698,0.2726
4996,209,3,Offshore A,0.8593,0.004,0.0044,-0.0391,-0.0082,0.0401,0.2026
4996,209,3,Offshore B,0.8601,0.0006,0.0004,-0.0939,0.0139,0.0952,0.352
