hour,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
9409,393,0,Gradient Grove,0.9883,0.002,0.0029,-0.1111,-0.0026,0.1112,1.56
9409,393,0,Tensorburg,0.9677,-0.0041,-0.0053,-0.0752,-0.0375,0.0844,1.4018
9409,393,0,Bayes Bay,0.9633,-0.0012,-0.0009,-0.0603,0.05,0.0785,1.369
9409,393,0,GANopolis,0.978,-0.0018,-0.0015,-0.1202,0.0131,0.121,1.6225
9409,393,0,Offshore A,0.979,-0.0024,-0.0039,-0.1674,-0.0193,0.1686,1.9628
9409,393,0,ReLU Ridge,0.9662,-0.0021,-0.0018,-0.0679,-0.038,0.0779,1.367
9409,393,0,Offshore B,0.9664,-0.0024,-0.0027,-0.0202,0.0289,0.0353,1.1517
9409,393,0,Sparseville,0.9645,0.0024,0.0022,-0.0831,0.0651,0.1056,1.526
9410,393,1,GANopolis,0.9665,0.001,0.0017,-0.1242,0.0155,0.1251,1.6496
9410,393,1,Tensorburg,0.9571,-0.0063,-0.0077,-0.1005,-0.0365,0.1072,1.5362
9410,393,1,Offshore B,0.9531,-0.0005,-0.0014,-0.0207,0.0134,0.0256,1.1077
9410,393,1,ReLU Ridge,0.9408,-0.0003,-0.0005,-0.0364,-0.0497,0.0623,1.2836
9410,393,1,Sparseville,0.9531,0.0042,0.0037,-0.0933,0.0525,0.1072,1.5356
9410,393,1,Gradient Grove,0.9752,-0.0001,0.0011,-0.1076,-0.0127,0.1084,1.5429
9410,393,1,Bayes Bay,0.9439,-0.0011,-0.001,-0.0568,0.0628,0.0847,1.4034
9410,393,1,Offshore A,0.9618,-0.0029,-0.0044,-0.1555,-0.024,0.1574,1.8772
9411,393,2,ReLU Ridge,0.9307,0.001,0.0002,-0.0525,-0.101,0.1138,1.5824
9411,393,2,Sparseville,0.9462,0.0033,0.0024,-0.1082,0.0257,0.1119,1.5646
9411,393,2,Offshore B,0.9511,-0.0007,-0.0021,-0.0248,-0.0126,0.0289,1.1226
9411,393,2,Bayes Bay,0.9285,0.0004,0.0001,-0.0485,0.0601,0.0772,1.3621
9411,393,2,Offshore A,0.9461,-0.002,-0.0031,-0.1476,0.0056,0.1481,1.8084
9411,393,2,GANopolis,0.954,0.0017,0.0029,-0.118,0.0133,0.1187,1.608
9411,393,2,Tensorburg,0.9429,-0.0038,-0.0055,-0.1122,-0.0928,0.1459,1.7961
9411,393,2,Gradient Grove,0.9641,-0.0011,0.0004,-0.1103,-0.0178,0.1118,1.5636
9412,393,3,Bayes Bay,0.9289,-0.002,-0.0029,-0.0594,0.0489,0.0771,1.3613
9412,393,3,Offshore A,0.9341,-0.0,-0.0008,-0.1449,0.0291,0.1478,1.806
9412,393,3,ReLU Ridge,0.9344,0.0014,0.0003,-0.0982,-0.1339,0.1663,1.946
9412,393,3,Tensorburg,0.9239,-0.0005,-0.0022,-0.1665,-0.0806,0.1862,2.1075
9412,393,3,GANopolis,0.9542,0.0001,0.0015,-0.1098,0.0051,0.11,1.5527
9412,393,3,Offshore B,0.9406,-0.0037,-0.0052,-0.0235,-0.0401,0.0465,1.2049
9412,393,3,Gradient Grove,0.9584,-0.0008,0.0008,-0.1015,-0.0171,0.103,1.5098
9412,393,3,Sparseville,0.9357,-0.0015,-0.0016,-0.127,-0.0076,0.1275,1.6651
9413,393,4,GANopolis,0.9459,-0.0005,0.0007,-0.1012,-0.0084,0.1017,1.502
9413,393,4,Bayes Bay,0.9269,-0.0053,-0.0066,-0.0709,0.046,0.0845,1.4023
9413,393,4,Offshore B,0.939,-0.0045,-0.006,-0.0382,-0.0497,0.0631,1.2871
9413,393,4,Offshore A,0.9267,0.001,0.0006,-0.1498,0.0273,0.1523,1.8389
9413,393,4,Tensorburg,0.8715,0.0024,0.0008,-0.1678,0.0326,0.1855,2.1012
9413,393,4,ReLU Ridge,0.9312,0.0009,-0.0004,-0.1313,-0.1094,0.1716,1.9865
9413,393,4,Sparseville,0.931,-0.002,-0.0015,-0.1132,-0.0268,0.1165,1.5944
9413,393,4,Gradient Grove,0.9513,-0.0005,0.001,-0.0902,-0.0107,0.0909,1.4384
9414,393,5,Offshore B,0.9302,-0.0031,-0.0042,-0.0684,-0.0371,0.0783,1.3684
9414,393,5,Offshore A,0.9218,0.0016,0.0015,-0.1475,0.0143,0.1482,1.8093
9414,393,5,Sparseville,0.9237,-0.0028,-0.0023,-0.0905,-0.0398,0.099,1.4864
9414,393,5,Bayes Bay,0.9323,-0.0043,-0.0057,-0.088,0.0628,0.1081,1.542
9414,393,5,Gradient Grove,0.9433,-0.0003,0.0008,-0.0747,-0.0004,0.0748,1.3492
9414,393,5,Tensorburg,0.828,0.0011,-0.0003,-0.0118,0.2729,0.281,3.1527
9414,393,5,GANopolis,0.9434,0.0016,0.0025,-0.0943,-0.024,0.0974,1.4763
9414,393,5,ReLU Ridge,0.9271,-0.0001,-0.001,-0.146,-0.0682,0.1613,1.9067
9415,393,6,Gradient Grove,0.9323,-0.0008,-0.0001,-0.0555,0.0139,0.0575,1.2589
9415,393,6,Tensorburg,0.6935,-0.0025,-0.0036,0.103,0.4286,0.4408,5.9197
9415,393,6,GANopolis,0.9316,0.0038,0.0044,-0.0962,-0.0384,0.1036,1.5139
